"rownum"	"predicty"
16129	1
16130	1
16131	1
16132	1
16133	1
16134	1
16135	1
16136	1
16137	0
16138	1
16139	0
16140	1
16141	1
16142	1
16143	1
16144	1
16145	0
16146	1
16147	1
16148	1
16149	1
16150	1
16151	0
16152	1
16153	1
16154	1
16155	0
16156	1
16157	1
16158	1
16159	1
16160	1
16161	0
16162	0
16163	1
16164	1
16165	1
16166	0
16167	1
16168	1
16169	1
16170	1
16171	0
16172	1
16173	1
16174	1
16175	1
16176	1
16177	1
16178	1
16179	1
16180	0
16181	1
16182	1
16183	1
16184	1
16185	1
16186	1
16187	1
16188	1
16189	1
16190	1
16191	1
16192	1
16193	0
16194	0
16195	1
16196	1
16197	1
16198	1
16199	1
16200	0
16201	1
16202	1
16203	1
16204	1
16205	1
16206	1
16207	1
16208	1
16209	1
16210	1
16211	1
16212	1
16213	0
16214	1
16215	1
16216	1
16217	1
16218	1
16219	1
16220	1
16221	1
16222	1
16223	1
16224	1
16225	1
16226	1
16227	1
16228	0
16229	1
16230	1
16231	1
16232	1
16233	1
16234	0
16235	0
16236	1
16237	1
16238	1
16239	0
16240	1
16241	1
16242	1
16243	1
16244	1
16245	1
16246	1
16247	1
16248	1
16249	1
16250	1
16251	1
16252	1
16253	1
16254	1
16255	1
16256	1
16257	0
16258	1
16259	1
16260	1
16261	1
16262	1
16263	1
16264	1
16265	1
16266	1
16267	1
16268	1
16269	1
16270	1
16271	1
16272	1
16273	1
16274	1
16275	1
16276	1
16277	0
16278	1
16279	1
16280	1
16281	1
16282	1
16283	1
16284	1
16285	1
16286	1
16287	1
16288	1
16289	1
16290	1
16291	1
16292	1
16293	1
16294	1
16295	1
16296	1
16297	1
16298	0
16299	1
16300	0
16301	1
16302	1
16303	1
16304	1
16305	1
16306	1
16307	0
16308	1
16309	1
16310	1
16311	0
16312	1
16313	1
16314	0
16315	0
16316	1
16317	1
16318	1
16319	1
16320	0
16321	0
16322	1
16323	1
16324	1
16325	1
16326	1
16327	1
16328	1
16329	1
16330	1
16331	1
16332	1
16333	1
16334	1
16335	1
16336	1
16337	1
16338	0
16339	1
16340	1
16341	1
16342	1
16343	0
16344	0
16345	0
16346	0
16347	1
16348	1
16349	0
16350	1
16351	0
16352	1
16353	1
16354	1
16355	0
16356	1
16357	1
16358	1
16359	1
16360	0
16361	1
16362	1
16363	1
16364	1
16365	1
16366	1
16367	1
16368	1
16369	1
16370	0
16371	1
16372	1
16373	1
16374	1
16375	1
16376	1
16377	0
16378	1
16379	1
16380	1
16381	1
16382	1
16383	1
16384	1
16385	1
16386	1
16387	1
16388	1
16389	1
16390	1
16391	1
16392	1
16393	1
16394	1
16395	1
16396	1
16397	1
16398	1
16399	1
16400	1
16401	1
16402	1
16403	1
16404	1
16405	1
16406	1
16407	1
16408	1
16409	0
16410	1
16411	1
16412	1
16413	1
16414	0
16415	1
16416	1
16417	0
16418	1
16419	1
16420	1
16421	1
16422	1
16423	1
16424	1
16425	1
16426	1
16427	1
16428	1
16429	1
16430	0
16431	1
16432	1
16433	0
16434	1
16435	1
16436	1
16437	1
16438	0
16439	1
16440	1
16441	1
16442	1
16443	1
16444	1
16445	1
16446	1
16447	1
16448	0
16449	1
16450	1
16451	1
16452	1
16453	1
16454	0
16455	1
16456	0
16457	1
16458	1
16459	0
16460	1
16461	1
16462	1
16463	1
16464	1
16465	1
16466	1
16467	1
16468	1
16469	1
16470	0
16471	1
16472	1
16473	1
16474	1
16475	0
16476	1
16477	1
16478	1
16479	1
16480	1
16481	1
16482	0
16483	0
16484	1
16485	1
16486	1
16487	1
16488	0
16489	1
16490	1
16491	1
16492	1
16493	1
16494	1
16495	1
16496	1
16497	0
16498	0
16499	1
16500	1
16501	1
16502	1
16503	1
16504	1
16505	1
16506	1
16507	1
16508	1
16509	1
16510	1
16511	1
16512	1
16513	1
16514	1
16515	1
16516	1
16517	0
16518	1
16519	1
16520	0
16521	1
16522	1
16523	0
16524	1
16525	1
16526	1
16527	1
16528	1
16529	1
16530	0
16531	1
16532	1
16533	0
16534	1
16535	1
16536	1
16537	1
16538	1
16539	0
16540	1
16541	1
16542	1
16543	0
16544	1
16545	1
16546	1
16547	0
16548	1
16549	1
16550	1
16551	0
16552	1
16553	1
16554	1
16555	1
16556	0
16557	1
16558	1
16559	1
16560	1
16561	0
16562	1
16563	1
16564	1
16565	1
16566	0
16567	1
16568	1
16569	1
16570	1
16571	1
16572	1
16573	1
16574	1
16575	1
16576	1
16577	1
16578	0
16579	1
16580	1
16581	1
16582	1
16583	1
16584	1
16585	1
16586	1
16587	1
16588	1
16589	1
16590	1
16591	1
16592	1
16593	1
16594	1
16595	0
16596	1
16597	1
16598	1
16599	1
16600	1
16601	1
16602	1
16603	1
16604	1
16605	1
16606	1
16607	1
16608	1
16609	1
16610	1
16611	1
16612	1
16613	1
16614	1
16615	1
16616	1
16617	1
16618	1
16619	1
16620	1
16621	0
16622	1
16623	0
16624	1
16625	1
16626	1
16627	1
16628	1
16629	0
16630	1
16631	1
16632	1
16633	1
16634	1
16635	1
16636	1
16637	1
16638	1
16639	1
16640	1
16641	1
16642	1
16643	1
16644	0
16645	1
16646	1
16647	1
16648	1
16649	1
16650	1
16651	1
16652	1
16653	1
16654	1
16655	1
16656	1
16657	1
16658	1
16659	1
16660	1
16661	1
16662	1
16663	1
16664	1
16665	1
16666	1
16667	0
16668	1
16669	1
16670	1
16671	1
16672	1
16673	1
16674	1
16675	1
16676	1
16677	1
16678	1
16679	1
16680	1
16681	1
16682	0
16683	1
16684	1
16685	1
16686	1
16687	0
16688	1
16689	1
16690	1
16691	1
16692	1
16693	1
16694	1
16695	1
16696	1
16697	1
16698	1
16699	1
16700	1
16701	1
16702	0
16703	1
16704	0
16705	0
16706	1
16707	0
16708	0
16709	1
16710	1
16711	1
16712	1
16713	0
16714	0
16715	1
16716	1
16717	1
16718	0
16719	1
16720	1
16721	0
16722	1
16723	1
16724	1
16725	1
16726	0
16727	1
16728	1
16729	0
16730	1
16731	0
16732	1
16733	0
16734	1
16735	1
16736	0
16737	1
16738	1
16739	1
16740	1
16741	1
16742	1
16743	1
16744	1
16745	1
16746	1
16747	0
16748	1
16749	1
16750	1
16751	0
16752	1
16753	1
16754	1
16755	1
16756	1
16757	1
16758	1
16759	1
16760	1
16761	1
16762	1
16763	1
16764	1
16765	1
16766	1
16767	1
16768	1
16769	1
16770	1
16771	1
16772	1
16773	0
16774	1
16775	1
16776	1
16777	1
16778	1
16779	1
16780	1
16781	1
16782	1
16783	1
16784	0
16785	0
16786	1
16787	1
16788	1
16789	1
16790	1
16791	1
16792	0
16793	1
16794	1
16795	1
16796	0
16797	1
16798	1
16799	1
16800	0
16801	1
16802	1
16803	0
16804	1
16805	1
16806	1
16807	0
16808	0
16809	1
16810	0
16811	1
16812	1
16813	0
16814	1
16815	1
16816	1
16817	1
16818	1
16819	1
16820	1
16821	1
16822	1
16823	1
16824	1
16825	0
16826	1
16827	1
16828	1
16829	1
16830	1
16831	1
16832	1
16833	1
16834	1
16835	1
16836	1
16837	1
16838	1
16839	1
16840	0
16841	0
16842	0
16843	1
16844	1
16845	1
16846	0
16847	1
16848	1
16849	1
16850	1
16851	1
16852	1
16853	1
16854	1
16855	1
16856	0
16857	1
16858	1
16859	1
16860	1
16861	1
16862	1
16863	0
16864	0
16865	1
16866	0
16867	1
16868	1
16869	1
16870	1
16871	0
16872	1
16873	1
16874	1
16875	1
16876	1
16877	0
16878	1
16879	1
16880	1
16881	1
16882	1
16883	1
16884	1
16885	1
16886	1
16887	1
16888	1
16889	1
16890	1
16891	1
16892	1
16893	1
16894	1
16895	1
16896	1
16897	1
16898	1
16899	0
16900	1
16901	1
16902	0
16903	1
16904	1
16905	1
16906	1
16907	1
16908	1
16909	1
16910	1
16911	1
16912	1
16913	1
16914	1
16915	1
16916	1
16917	1
16918	0
16919	1
16920	1
16921	1
16922	1
16923	0
16924	0
16925	1
16926	1
16927	0
16928	1
16929	1
16930	1
16931	1
16932	1
16933	1
16934	1
16935	1
16936	1
16937	1
16938	1
16939	1
16940	1
16941	1
16942	1
16943	1
16944	1
16945	1
16946	1
16947	1
16948	1
16949	1
16950	1
16951	1
16952	1
16953	1
16954	1
16955	1
16956	0
16957	1
16958	1
16959	1
16960	0
16961	1
16962	1
16963	1
16964	1
16965	1
16966	1
16967	1
16968	1
16969	1
16970	1
16971	1
16972	1
16973	1
16974	1
16975	1
16976	1
16977	1
16978	1
16979	1
16980	1
16981	1
16982	1
16983	1
16984	1
16985	1
16986	1
16987	1
16988	1
16989	1
16990	1
16991	1
16992	1
16993	1
16994	1
16995	1
16996	1
16997	1
16998	1
16999	1
17000	1
17001	1
17002	1
17003	1
17004	1
17005	1
17006	1
17007	1
17008	1
17009	1
17010	1
17011	1
17012	1
17013	1
17014	1
17015	1
17016	1
17017	1
17018	1
17019	1
17020	1
17021	1
17022	1
17023	1
17024	0
17025	1
17026	1
17027	1
17028	1
17029	1
17030	1
17031	1
17032	1
17033	1
17034	1
17035	1
17036	1
17037	0
17038	1
17039	1
17040	1
17041	0
17042	1
17043	1
17044	1
17045	1
17046	1
17047	1
17048	0
17049	0
17050	1
17051	1
17052	1
17053	0
17054	1
17055	1
17056	1
17057	1
17058	1
17059	1
17060	1
17061	1
17062	1
17063	1
17064	1
17065	1
17066	1
17067	0
17068	1
17069	0
17070	1
17071	1
17072	0
17073	1
17074	1
17075	1
17076	1
17077	1
17078	1
17079	1
17080	1
17081	1
17082	1
17083	0
17084	1
17085	1
17086	1
17087	1
17088	1
17089	0
17090	1
17091	0
17092	1
17093	1
17094	1
17095	1
17096	1
17097	1
17098	1
17099	0
17100	1
17101	1
17102	0
17103	1
17104	1
17105	1
17106	1
17107	1
17108	1
17109	0
17110	1
17111	1
17112	1
17113	1
17114	0
17115	1
17116	0
17117	1
17118	1
17119	1
17120	0
17121	1
17122	1
17123	0
17124	1
17125	1
17126	1
17127	1
17128	1
17129	1
17130	1
17131	1
17132	1
17133	0
17134	1
17135	1
17136	1
17137	1
17138	0
17139	1
17140	1
17141	1
17142	1
17143	1
17144	1
17145	0
17146	1
17147	1
17148	1
17149	1
17150	1
17151	1
17152	1
17153	0
17154	1
17155	1
17156	1
17157	1
17158	1
17159	1
17160	1
17161	1
17162	0
17163	1
17164	0
17165	1
17166	1
17167	1
17168	0
17169	0
17170	1
17171	1
17172	1
17173	1
17174	1
17175	0
17176	1
17177	1
17178	1
17179	1
17180	1
17181	0
17182	1
17183	1
17184	1
17185	0
17186	1
17187	1
17188	1
17189	1
17190	1
17191	1
17192	1
17193	1
17194	1
17195	1
17196	1
17197	1
17198	0
17199	1
17200	1
17201	1
17202	1
17203	1
17204	1
17205	1
17206	1
17207	1
17208	1
17209	1
17210	1
17211	1
17212	1
17213	1
17214	0
17215	1
17216	1
17217	1
17218	1
17219	1
17220	1
17221	0
17222	0
17223	1
17224	1
17225	1
17226	1
17227	1
17228	1
17229	1
17230	1
17231	0
17232	1
17233	1
17234	1
17235	0
17236	1
17237	1
17238	1
17239	1
17240	1
17241	1
17242	1
17243	0
17244	1
17245	1
17246	1
17247	1
17248	1
17249	1
17250	1
17251	1
17252	1
17253	1
17254	1
17255	1
17256	1
17257	1
17258	1
17259	1
17260	1
17261	0
17262	1
17263	1
17264	1
17265	1
17266	1
17267	1
17268	1
17269	0
17270	1
17271	0
17272	0
17273	0
17274	1
17275	0
17276	1
17277	1
17278	1
17279	1
17280	1
17281	1
17282	1
17283	1
17284	1
17285	0
17286	1
17287	1
17288	1
17289	1
17290	1
17291	1
17292	1
17293	0
17294	1
17295	1
17296	1
17297	1
17298	1
17299	0
17300	1
17301	1
17302	1
17303	1
17304	1
17305	1
17306	0
17307	1
17308	0
17309	1
17310	1
17311	1
17312	1
17313	1
17314	1
17315	1
17316	1
17317	1
17318	1
17319	1
17320	1
17321	1
17322	0
17323	1
17324	1
17325	1
17326	1
17327	1
17328	1
17329	1
17330	1
17331	1
17332	1
17333	1
17334	1
17335	1
17336	1
17337	1
17338	1
17339	1
17340	1
17341	1
17342	1
17343	1
17344	1
17345	1
17346	1
17347	0
17348	1
17349	1
17350	1
17351	1
17352	1
17353	1
17354	1
17355	1
17356	1
17357	1
17358	1
17359	1
17360	1
17361	1
17362	0
17363	1
17364	1
17365	1
17366	1
17367	1
17368	1
17369	1
17370	1
17371	1
17372	1
17373	1
17374	0
17375	1
17376	1
17377	0
17378	1
17379	1
17380	1
17381	1
17382	1
17383	1
17384	1
17385	0
17386	0
17387	1
17388	1
17389	1
17390	1
17391	1
17392	1
17393	1
17394	1
17395	1
17396	1
17397	1
17398	1
17399	1
17400	1
17401	1
17402	1
17403	1
17404	1
17405	1
17406	1
17407	1
17408	1
17409	1
17410	1
17411	1
17412	1
17413	1
17414	1
17415	1
17416	1
17417	1
17418	1
17419	1
17420	1
17421	0
17422	1
17423	1
17424	1
17425	1
17426	1
17427	1
17428	1
17429	1
17430	0
17431	0
17432	1
17433	0
17434	1
17435	1
17436	1
17437	1
17438	1
17439	1
17440	1
17441	1
17442	1
17443	1
17444	1
17445	1
17446	1
17447	0
17448	1
17449	1
17450	1
17451	1
17452	1
17453	0
17454	0
17455	0
17456	0
17457	0
17458	1
17459	1
17460	1
17461	1
17462	1
17463	1
17464	1
17465	1
17466	1
17467	1
17468	1
17469	0
17470	1
17471	1
17472	1
17473	1
17474	1
17475	1
17476	1
17477	0
17478	1
17479	1
17480	0
17481	1
17482	1
17483	1
17484	1
17485	1
17486	1
17487	1
17488	1
17489	1
17490	0
17491	1
17492	1
17493	1
17494	0
17495	1
17496	1
17497	1
17498	1
17499	1
17500	1
17501	1
17502	1
17503	0
17504	1
17505	1
17506	0
17507	1
17508	1
17509	1
17510	1
17511	1
17512	1
17513	0
17514	1
17515	0
17516	1
17517	1
17518	1
17519	1
17520	1
17521	0
17522	0
17523	0
17524	1
17525	1
17526	1
17527	1
17528	1
17529	1
17530	1
17531	1
17532	1
17533	1
17534	0
17535	1
17536	1
17537	1
17538	0
17539	1
17540	1
17541	1
17542	0
17543	1
17544	1
17545	1
17546	1
17547	1
17548	1
17549	1
17550	1
17551	1
17552	1
17553	1
17554	1
17555	1
17556	1
17557	1
17558	1
17559	1
17560	1
17561	1
17562	1
17563	0
17564	1
17565	0
17566	1
17567	1
17568	1
17569	1
17570	1
17571	1
17572	1
17573	1
17574	1
17575	1
17576	1
17577	1
17578	1
17579	1
17580	1
17581	1
17582	1
17583	1
17584	1
17585	1
17586	0
17587	1
17588	1
17589	1
17590	1
17591	0
17592	1
17593	1
17594	0
17595	1
17596	1
17597	1
17598	1
17599	1
17600	1
17601	1
17602	1
17603	1
17604	1
17605	1
17606	0
17607	1
17608	0
17609	1
17610	0
17611	1
17612	1
17613	1
17614	1
17615	1
17616	1
17617	1
17618	1
17619	1
17620	1
17621	1
17622	0
17623	1
17624	1
17625	0
17626	1
17627	1
17628	0
17629	1
17630	1
17631	1
17632	1
17633	1
17634	1
17635	1
17636	1
17637	1
17638	1
17639	1
17640	1
17641	1
17642	1
17643	1
17644	1
17645	1
17646	1
17647	1
17648	0
17649	1
17650	1
17651	1
17652	1
17653	1
17654	0
17655	1
17656	1
17657	1
17658	1
17659	1
17660	1
17661	1
17662	1
17663	1
17664	1
17665	1
17666	1
17667	1
17668	1
17669	1
17670	1
17671	1
17672	1
17673	1
17674	0
17675	0
17676	1
17677	1
17678	1
17679	1
17680	1
17681	1
17682	1
17683	1
17684	0
17685	1
17686	1
17687	1
17688	1
17689	1
17690	0
17691	1
17692	1
17693	1
17694	1
17695	1
17696	1
17697	1
17698	1
17699	1
17700	1
17701	1
17702	0
17703	1
17704	1
17705	1
17706	0
17707	1
17708	0
17709	0
17710	1
17711	1
17712	1
17713	0
17714	1
17715	1
17716	1
17717	1
17718	1
17719	0
17720	1
17721	1
17722	1
17723	1
17724	1
17725	1
17726	1
17727	1
17728	0
17729	0
17730	1
17731	1
17732	1
17733	1
17734	1
17735	1
17736	1
17737	0
17738	1
17739	0
17740	1
17741	1
17742	1
17743	1
17744	1
17745	1
17746	1
17747	1
17748	1
17749	1
17750	1
17751	1
17752	1
17753	0
17754	1
17755	1
17756	1
17757	1
17758	1
17759	1
17760	1
17761	1
17762	1
17763	0
17764	1
17765	1
17766	1
17767	0
17768	1
17769	1
17770	0
17771	1
17772	1
17773	0
17774	1
17775	1
17776	1
17777	1
17778	1
17779	1
17780	1
17781	1
17782	0
17783	1
17784	1
17785	1
17786	1
17787	1
17788	1
17789	1
17790	1
17791	1
17792	1
17793	1
17794	1
17795	1
17796	1
17797	1
17798	1
17799	1
17800	1
17801	1
17802	1
17803	1
17804	1
17805	1
17806	0
17807	1
17808	1
17809	1
17810	1
17811	1
17812	1
17813	1
17814	1
17815	1
17816	0
17817	1
17818	1
17819	1
17820	1
17821	1
17822	1
17823	1
17824	1
17825	1
17826	1
17827	1
17828	1
17829	1
17830	1
17831	0
17832	1
17833	1
17834	1
17835	1
17836	1
17837	1
17838	1
17839	1
17840	1
17841	1
17842	0
17843	1
17844	1
17845	1
17846	1
17847	1
17848	1
17849	1
17850	1
17851	1
17852	1
17853	1
17854	1
17855	1
17856	0
17857	1
17858	0
17859	0
17860	1
17861	1
17862	1
17863	1
17864	1
17865	1
17866	0
17867	1
17868	1
17869	1
17870	1
17871	0
17872	1
17873	1
17874	1
17875	1
17876	0
17877	1
17878	1
17879	0
17880	1
17881	1
17882	1
17883	1
17884	1
17885	1
17886	0
17887	1
17888	1
17889	1
17890	0
17891	1
17892	1
17893	0
17894	0
17895	1
17896	1
17897	1
17898	1
17899	1
17900	1
17901	1
17902	1
17903	1
17904	1
17905	1
17906	0
17907	0
17908	1
17909	1
17910	0
17911	0
17912	1
17913	1
17914	1
17915	0
17916	1
17917	1
17918	1
17919	1
17920	1
17921	1
17922	0
17923	1
17924	1
17925	1
17926	1
17927	1
17928	1
17929	1
17930	1
17931	1
17932	1
17933	1
17934	0
17935	1
17936	1
17937	1
17938	1
17939	1
17940	1
17941	1
17942	1
17943	1
17944	1
17945	1
17946	0
17947	1
17948	1
17949	1
17950	0
17951	1
17952	1
17953	1
17954	1
17955	1
17956	1
17957	0
17958	1
17959	1
17960	1
17961	1
17962	1
17963	0
17964	1
17965	1
17966	1
17967	1
17968	1
17969	1
17970	1
17971	1
17972	1
17973	1
17974	1
17975	1
17976	1
17977	1
17978	1
17979	1
17980	0
17981	1
17982	1
17983	1
17984	0
17985	0
17986	1
17987	0
17988	1
17989	1
17990	1
17991	1
17992	1
17993	0
17994	1
17995	0
17996	1
17997	1
17998	1
17999	1
18000	1
18001	1
18002	1
18003	1
18004	1
18005	1
18006	1
18007	1
18008	1
18009	1
18010	0
18011	1
18012	1
18013	1
18014	1
18015	1
18016	1
18017	1
18018	0
18019	0
18020	1
18021	0
18022	1
18023	1
18024	1
18025	1
18026	1
18027	1
18028	1
18029	1
18030	1
18031	1
18032	0
18033	1
18034	0
18035	1
18036	1
18037	1
18038	1
18039	1
18040	1
18041	1
18042	1
18043	1
18044	1
18045	0
18046	1
18047	1
18048	1
18049	1
18050	1
18051	1
18052	1
18053	1
18054	1
18055	1
18056	1
18057	1
18058	1
18059	1
18060	0
18061	1
18062	1
18063	1
18064	1
18065	0
18066	1
18067	1
18068	1
18069	0
18070	0
18071	1
18072	1
18073	1
18074	1
18075	1
18076	1
18077	1
18078	1
18079	1
18080	1
18081	1
18082	1
18083	1
18084	1
18085	1
18086	1
18087	1
18088	1
18089	1
18090	1
18091	1
18092	0
18093	1
18094	1
18095	1
18096	1
18097	1
18098	1
18099	1
18100	1
18101	1
18102	1
18103	1
18104	1
18105	1
18106	1
18107	1
18108	1
18109	1
18110	1
18111	1
18112	0
18113	0
18114	1
18115	1
18116	1
18117	1
18118	1
18119	1
18120	1
18121	1
18122	1
18123	0
18124	1
18125	1
18126	0
18127	1
18128	1
18129	1
18130	1
18131	1
18132	1
18133	1
18134	1
18135	1
18136	1
18137	1
18138	1
18139	1
18140	1
18141	1
18142	1
18143	1
18144	1
18145	1
18146	1
18147	1
18148	1
18149	1
18150	1
18151	1
18152	1
18153	1
18154	1
18155	1
18156	1
18157	1
18158	1
18159	1
18160	1
18161	0
18162	1
18163	0
18164	1
18165	1
18166	1
18167	1
18168	0
18169	1
18170	0
18171	1
18172	0
18173	1
18174	1
18175	1
18176	1
18177	0
18178	1
18179	1
18180	1
18181	1
18182	1
18183	1
18184	1
18185	1
18186	1
18187	1
18188	1
18189	1
18190	1
18191	1
18192	1
18193	1
18194	1
18195	1
18196	1
18197	1
18198	1
18199	1
18200	1
18201	1
18202	1
18203	1
18204	1
18205	1
18206	0
18207	1
18208	1
18209	0
18210	1
18211	1
18212	0
18213	1
18214	1
18215	1
18216	1
18217	1
18218	1
18219	1
18220	1
18221	1
18222	1
18223	1
18224	1
18225	1
18226	1
18227	1
18228	1
18229	1
18230	1
18231	1
18232	0
18233	1
18234	1
18235	1
18236	1
18237	1
18238	1
18239	1
18240	1
18241	1
18242	1
18243	1
18244	1
18245	1
18246	1
18247	1
18248	0
18249	1
18250	1
18251	1
18252	1
18253	1
18254	1
18255	1
18256	1
18257	0
18258	1
18259	1
18260	1
18261	1
18262	1
18263	1
18264	1
18265	1
18266	1
18267	0
18268	1
18269	1
18270	1
18271	1
18272	1
18273	1
18274	1
18275	1
18276	0
18277	1
18278	1
18279	1
18280	1
18281	0
18282	1
18283	1
18284	1
18285	0
18286	1
18287	1
18288	0
18289	1
18290	0
18291	1
18292	1
18293	1
18294	1
18295	0
18296	1
18297	1
18298	1
18299	1
18300	1
18301	1
18302	1
18303	1
18304	1
18305	1
18306	1
18307	1
18308	1
18309	1
18310	1
18311	1
18312	1
18313	1
18314	1
18315	0
18316	1
18317	1
18318	1
18319	1
18320	1
18321	1
18322	1
18323	0
18324	1
18325	1
18326	0
18327	1
18328	1
18329	1
18330	0
18331	1
18332	0
18333	1
18334	0
18335	0
18336	1
18337	1
18338	1
18339	1
18340	1
18341	0
18342	0
18343	1
18344	1
18345	1
18346	1
18347	1
18348	1
18349	1
18350	1
18351	1
18352	1
18353	1
18354	1
18355	1
18356	1
18357	0
18358	1
18359	0
18360	1
18361	1
18362	0
18363	1
18364	1
18365	1
18366	1
18367	1
18368	0
18369	1
18370	1
18371	1
18372	1
18373	1
18374	1
18375	1
18376	1
18377	1
18378	1
18379	1
18380	0
18381	1
18382	1
18383	1
18384	1
18385	1
18386	1
18387	0
18388	0
18389	1
18390	1
18391	1
18392	1
18393	1
18394	1
18395	1
18396	0
18397	1
18398	1
18399	1
18400	0
18401	1
18402	1
18403	1
18404	1
18405	1
18406	1
18407	1
18408	1
18409	1
18410	1
18411	1
18412	1
18413	0
18414	0
18415	1
18416	1
18417	1
18418	0
18419	1
18420	1
18421	1
18422	1
18423	0
18424	1
18425	1
18426	1
18427	1
18428	0
18429	1
18430	1
18431	1
18432	0
18433	1
18434	0
18435	1
18436	1
18437	1
18438	0
18439	1
18440	1
18441	1
18442	1
18443	1
18444	1
18445	1
18446	1
18447	1
18448	0
18449	1
18450	1
18451	1
18452	1
18453	1
18454	1
18455	1
18456	1
18457	1
18458	1
18459	1
18460	1
18461	0
18462	1
18463	1
18464	1
18465	1
18466	1
18467	1
18468	1
18469	1
18470	1
18471	1
18472	1
18473	1
18474	0
18475	0
18476	0
18477	1
18478	1
18479	1
18480	1
18481	1
18482	1
18483	1
18484	1
18485	1
18486	1
18487	0
18488	1
18489	1
18490	1
18491	1
18492	1
18493	1
18494	0
18495	1
18496	0
18497	1
18498	0
18499	1
18500	1
18501	1
18502	1
18503	1
18504	1
18505	1
18506	1
18507	1
18508	1
18509	1
18510	1
18511	1
18512	1
18513	1
18514	1
18515	0
18516	0
18517	1
18518	1
18519	1
18520	1
18521	1
18522	1
18523	1
18524	0
18525	0
18526	1
18527	0
18528	1
18529	1
18530	1
18531	1
18532	1
18533	1
18534	1
18535	0
18536	1
18537	1
18538	1
18539	1
18540	1
18541	1
18542	1
18543	1
18544	1
18545	1
18546	1
18547	1
18548	1
18549	1
18550	1
18551	1
18552	0
18553	1
18554	1
18555	0
18556	1
18557	0
18558	1
18559	1
18560	1
18561	1
18562	1
18563	1
18564	1
18565	1
18566	1
18567	1
18568	1
18569	1
18570	1
18571	1
18572	0
18573	1
18574	1
18575	1
18576	1
18577	1
18578	1
18579	0
18580	1
18581	0
18582	0
18583	1
18584	1
18585	0
18586	1
18587	1
18588	1
18589	1
18590	1
18591	1
18592	1
18593	1
18594	1
18595	1
18596	1
18597	1
18598	1
18599	0
18600	1
18601	1
18602	1
18603	1
18604	1
18605	1
18606	1
18607	0
18608	1
18609	0
18610	1
18611	1
18612	1
18613	1
18614	1
18615	1
18616	1
18617	1
18618	1
18619	1
18620	1
18621	0
18622	1
18623	1
18624	1
18625	1
18626	1
18627	1
18628	0
18629	1
18630	0
18631	1
18632	1
18633	1
18634	1
18635	1
18636	1
18637	1
18638	0
18639	1
18640	1
18641	1
18642	1
18643	1
18644	1
18645	1
18646	0
18647	0
18648	1
18649	0
18650	1
18651	1
18652	1
18653	1
18654	0
18655	0
18656	0
18657	0
18658	0
18659	1
18660	1
18661	1
18662	1
18663	1
18664	1
18665	1
18666	1
18667	1
18668	1
18669	1
18670	1
18671	1
18672	0
18673	1
18674	1
18675	0
18676	1
18677	1
18678	0
18679	1
18680	1
18681	1
18682	1
18683	1
18684	1
18685	1
18686	1
18687	0
18688	1
18689	0
18690	1
18691	1
18692	1
18693	1
18694	1
18695	1
18696	1
18697	0
18698	1
18699	1
18700	1
18701	1
18702	0
18703	1
18704	1
18705	1
18706	1
18707	1
18708	0
18709	1
18710	1
18711	1
18712	0
18713	0
18714	1
18715	1
18716	1
18717	1
18718	1
18719	0
18720	0
18721	1
18722	1
18723	1
18724	1
18725	0
18726	1
18727	1
18728	1
18729	1
18730	0
18731	1
18732	1
18733	0
18734	1
18735	0
18736	1
18737	1
18738	1
18739	1
18740	1
18741	1
18742	1
18743	1
18744	1
18745	1
18746	1
18747	1
18748	1
18749	1
18750	1
18751	1
18752	1
18753	1
18754	1
18755	1
18756	1
18757	1
18758	0
18759	1
18760	0
18761	1
18762	1
18763	1
18764	1
18765	1
18766	1
18767	1
18768	1
18769	1
18770	1
18771	1
18772	1
18773	0
18774	0
18775	1
18776	1
18777	1
18778	0
18779	1
18780	1
18781	1
18782	1
18783	1
18784	1
18785	1
18786	1
18787	1
18788	1
18789	1
18790	1
18791	1
18792	1
18793	1
18794	0
18795	1
18796	1
18797	0
18798	1
18799	1
18800	1
18801	1
18802	1
18803	1
18804	1
18805	1
18806	1
18807	1
18808	1
18809	1
18810	1
18811	1
18812	1
18813	1
18814	1
18815	1
18816	1
18817	1
18818	1
18819	0
18820	1
18821	1
18822	1
18823	1
18824	1
18825	1
18826	0
18827	1
18828	0
18829	1
18830	1
18831	1
18832	1
18833	1
18834	1
18835	1
18836	1
18837	1
18838	0
18839	1
18840	1
18841	1
18842	0
18843	1
18844	1
18845	1
18846	1
18847	1
18848	1
18849	1
18850	1
18851	1
18852	1
18853	1
18854	1
18855	1
18856	1
18857	0
18858	1
18859	1
18860	1
18861	1
18862	0
18863	1
18864	1
18865	1
18866	0
18867	1
18868	1
18869	0
18870	1
18871	1
18872	0
18873	1
18874	1
18875	0
18876	1
18877	1
18878	1
18879	0
18880	1
18881	1
18882	1
18883	1
18884	1
18885	0
18886	1
18887	1
18888	0
18889	1
18890	1
18891	1
18892	1
18893	0
18894	1
18895	1
18896	1
18897	1
18898	1
18899	1
18900	1
18901	1
18902	1
18903	1
18904	1
18905	1
18906	1
18907	1
18908	1
18909	1
18910	1
18911	0
18912	1
18913	0
18914	1
18915	1
18916	1
18917	1
18918	1
18919	1
18920	1
18921	1
18922	1
18923	1
18924	1
18925	0
